url,price,currency,address,rooms,area_total,area_living,area_kitchen,floor,total_floors,build_year,construction_tech,heating_type,lat,lon,district,commission,description
https://lun.ua/realty/4693217043,14000,UAH,"вулиця Богдана Гаврилишина, 10",1,35,18,6,8,9,1966,цегляна технологія,централізоване опалення,50.453678131103516,30.470355987548828,Шевченківський,,Здам 1 но кімнатну квартиру з ремонтом від метро Політехнічний інститут 5 хв.пішки. Квартира з меблями та побутовою технікою. Гарна транспортна розвязка. Дуже приємна власниця. На заселення порядних людей. Ціна 14000гр+ комунальні. Рієлтор 50 відсотків.
https://lun.ua/realty/4613344037,1200,USD,"Трускавецька вулиця, 2-А",2,59,18,20,19,23,2016,монолітно-каркасна,автономне опалення,50.40208053588867,30.612720489501953,2-А,,"Оренда стильної та видової квартири в елітному ЖК RiverStone, вул. Трускавецька 2А, ЖК Рівер Стоун Вільна! Готова до заселення! Будинок підключений до генератора, завжди є світло, вода та ін. Шикарна та сучасна квартира розташована на 18 поверсі, загальною площею 59 кв.м. Чудове та функціональне планування: окрема спальня, простора кухня вітальня, гардеробна кімната. Якісний ремонт з використанням найкращих матеріалів. Повністю укомплектована меблями, кухонною та побутовою технікою та всім необхідним для комфортного проживання! Неперевершений краєвид на Дніпро! Оренда квартири без тварин! В будинку охорна 24/7. Закрита територія комплексу з набережною і парком, набережною та парком, дитячими та спортивними майданчиками, кафе, ресторанами, відділенням Нової почти , магазинами та спортклубом та ін. На території розташовані садочок та КМДШ. Поруч знаходяться: ТРЦ ""RiverMall"", ТРЦ ""Arkadia"", ресторан ""Villa Riviera"", ресторан ""НАЖИВО"". За 5 хвилин пішки можна дійти до станції метро Осокорки. Чекаємо на перегляди! Звертайтесь."
https://lun.ua/realty/4389625380,21000,UAH,"Урлівська вулиця, 34-А",2,79,-,12,17,25,2013,панельна технологія,централізоване опалення,50.410859119366876,30.618945658443277,"вул. Урлівська, 34а",без комісії,Квартира має дві роздільні кімнати та роздільний санвузол. Вона простора та укомплектована необхідними для життя меблями і технікою. Є багато шаф для зберігання. В будинку встановлено генератор та інвертор. Є централізоване опалення та гаряча вода. Квартира укомплектована необхідними для життя меблями і технікою. Є багато шаф для зберігання. Оренда без комісії. Вільна. В будинку гарний діючий ОСББ. Встановлено генератор та інвертор. Поруч є зупинки громадського транспорту.
https://lun.ua/realty/4684103038,19500,UAH,"бульвар Миколи Міхновського, 21",1,43,-,9,3,5,1959,цегляна технологія,централізоване опалення,50.417176019977894,30.54118912472845,Печерський,,"Квартира має роздільне планування та роздільний санвузол. Ремонт виконано в стилі євроремонту. Система опалення централізована. Гаряча вода подається централізовано. В квартирі є газ, центральний водопровід, центральна каналізація, електрика. Передбачено вивіз відходів. Асфальтована дорога. Квартира здається з меблями. З побутової техніки наявні холодильник, мікрохвильова піч, духова шафа, плита та пральна машина. Також є швидкісний інтернет та Wi-Fi. Квартира здається довгостроково. Будинок типу ""сталінка"". Двір доглянутий. Балкон та лоджія присутні. Поруч знаходиться ""будинок меблів"". Неподалік є зупинки громадського транспорту. Квартира двостороння, розташована в середині будинку. Є кондиціонер, ванна та меблі на кухні."
https://lun.ua/realty/4524814043,14500,UAH,вулиця Андрія Мельника,2,49,-,8,5,16,,панельна технологія,централізоване опалення,50.44155775775381,30.44105510646965,Київська область,Комісія агенцій 50%,"Квартира має роздільне планування кімнат. Ремонт у житловому стані. В квартирі встановлені лічильники на воду, електроенергію і газ. Система опалення централізована. Є бойлер. Квартира мебльована, є три дивани, шафа-купе, прихожа в коридорі. З побутової техніки наявні електрочайник, пилосос, пральна машинка, утюг, телевізор+Т2. Ціна договірна. Комісія агенцій 50%% від вартості квартири. Іноземцям не здаємо. Тип будинку: Житловий фонд 80-90-і. В будинку є консьєрж, пасажирський та вантажний ліфти, гостьовий паркінг. До метро Шулявська 10 хвилин пішки. Також поруч знаходиться ринок (10 хвилин пішки) та дитяча і доросла лікарні (15 хвилин пішки). Квартира світла, має лоджію з металопластиковими вікнами. Є кондиціонер."
https://lun.ua/realty/4486156729,27000,UAH,"бульвар Лесі Українки, 2",4,77,-,7,6,10,1964,цегляна технологія,централізоване опалення,50.43801773980797,30.5253464706915,Печерський,,"Квартира має простору вітальню, 3 окремі спальні, кухню, лоджію, суміжний санвузол та балкон. Стан ремонту не вказано, але є деякі елементи, як-от плитка та ламінат на підлозі. Опалення в квартирі централізоване, підігрів води також централізований, але є бойлер. В квартирі є газ. Лічильники на електрику встановлені. Квартира обладнана меблями, включаючи диван/мякий куточок та ліжко. З техніки є плазмовий телевізор, праска, дошка для прасування, пральна машина, сушарка для білизни, електрочайник, газова плита, духовка, мікрохвильова піч, система очищення питної води, витяжка та холодильник. Квартира здається тільки для сімї. Додаткові умови не вказані. Будинок розташований у серці столиці, у престижній частині Печерського району. Підїзд оснащений домофоном та має 1 пасажирський ліфт. Територія комплексу має закритий двір з дитячим майданчиком, зоною для променаду, спортивними майданчиками, магазинами, кафе, ресторанами та салонами краси. Цілодобова охорона та відеоспостереження забезпечують безпеку. Є паркінг та зручна транспортна розвязка. Генератор забезпечує роботу ліфтів, опалення та водопостачання. Поруч із будинком знаходяться ТЦ Гулівер та БЦ Парус. Станції метро Печерська, Кловська, Палац спорту знаходяться поруч. У пішій доступності є супермаркети, кафе, школи, дитячі садки та фітнес-клуби. Також поруч розташовані Оушн Плаза, вулиці предславинська, саперне поле, житлові комплекси бульвар фонтанів та central park. У квартирі встановлено кондиціонер(и). Є кабельне телебачення та Wi-Fi інтернет. Система вентиляції працює. Також є вбудована шафа-гардероб. Вікна металопластикові, стан нормальний. Двері типові, стан нормальний."
https://lun.ua/realty/3730648511,1400,USD,"вулиця Заньковецької, 6",3,98,45,15,4,6,1915,цегляна технологія,централізоване опалення,50.4469108581543,30.525236129760742,Печерський,Комісійні послуги 50%,"Актуально! Можливі перегляди! В квартире: просторная гостиная с выходом на балкон, две уютные спальни, светлая кухня/столовая, два санузла (ванна, и душевая кабина). Укомплектована необходимой мебелью и бытовой техникой, центральное кондиционирование (сплит система), сигнализация, посудомоечная и стиральная машины, духовой шкаф, холодильник, микроволновая печь (вся кух. техника – «GORENJE» ). Оплата при підписанні договору перший місяць оренди та страхова сума власнику. Комісійні послуги 50% від суми оренди. Мобільно відповім в Viber або телеграм за вказаним номером"
https://lun.ua/realty/4604435744,3500,USD,Бессарабська площа,3,116,-,20,3,5,,,,50.44205445135148,30.52122230867861,Печерський,,"Квартира має авторський проект ремонту. Планування включає господарську спальню, гостьову спальню, кухню-вітальню, балкон та 2 санвузли. Також є сауна. У квартирі встановлена система фільтрації води. Деталі щодо опалення, водопостачання та електрики не вказані. Квартира укомплектована всією необхідною технікою від світових виробників. В квартирі встановлена система ""розумний дім"". Квартира розташована в самому серці Києва."
https://lun.ua/realty/3803749051,900,USD,"вул. Михайла Максимовича, 24",3,61,-,15,15,21,,,,50.393987203,30.473860625,ЖК Нова Англія,,"Квартира має 2 спальні кімнати, велику кухню-вітальню, велику ванну кімнату та коридор з 3 великими шафами. У квартирі зроблено євроремонт. Квартира повністю мебльована та оснащена необхідною технікою. У спальнях є двоспальне ліжко, туалетний столик з великим дзеркалом, велика шафа, розкладний диван та робоче місце. Кухня-вітальня має зручний диван, обідню зону та кухню. Ванна кімната обладнана ванною, туалетом та великим дзеркалом з підсвіткою. У квартирі є 2 телевізори, холодильник, варильна поверхня, духова шафа, бойлер на 80 літрів та пральна машина. Квартира доступна для перегляду в будь-який час з експертами THE Capital. Дозволяється проживання з дітьми та тваринами до середнього розміру. Квартира видова. Є вихід під резервне живлення."
https://lun.ua/realty/4176519307,780,USD,"вулиця Шота Руставелі, 20-Б",2,67,-,12,2,6,1911,цегляна технологія,централізоване опалення,50.438878143510976,30.518629475032547,Нова забудова,,"Апартамент має функціональне планування з роздільними кімнатами та кухнею-вітальнею. Стан ремонту - авторський проект, перша оренда, що свідчить про свіжий ремонт. Система опалення централізована. Є газ. Встановлені лічильники. Апартамент повністю мебльований та обладнаний необхідною технікою. Кухня оснащена 4-конфорковою газовою плитою з духовою шафою, мікрохвильовою піччю та двокамерним холодильником. Вітальня має розкладний диван, плазмовий телевізор Smart TV, кондиціонер та крісло-мішок. Спальня обладнана двоспальним ліжком, шафою, кондиціонером та телевізором Smart TV. Санвузол суміжний, з душовою кабіною та пральною машиною. Оренда можлива на мінімальний термін 6 місяців. Необхідний депозит у розмірі одноразової орендної плати. Перегляди за домовленістю. Будинок царський, цегляний, побудований до 1917 року. Подвіря має паркомісця. Розташований у центрі міста, поруч метро Площа Українських Героїв та Палац Спорту. В безпосередній близькості знаходяться ТЦ Гулівер, парк ім. Тараса Шевченка, безліч ресторанів, кафе, магазинів (Novus), поштових відділень (Укр Пошта, Нова Пошта). Апартамент має стильний сучасний дизайн. Підлога - деревяний паркет. Вікна нові. В кімнатах встановлено кондиціонери. Санвузол суміжний, просторий, з душовою кабіною. Є окрема столова зона."
https://lun.ua/realty/2892427099,1700,USD,"Велика Васильківська вулиця, 26",4,184,-,25,6,7,1910,цегляна технологія,індивідуальне опалення,50.438774253,30.51567063,26,,"Квартира має суміжне планування з великим камінним залом, кухнею-їдальнею, двома спальнями, кабінетом, двома ванними кімнатами, гардеробною та двома балконами. Житлова площа становить 102.2 м², кухня - 19.9 м². Інтерєр виконано в унікальному дизайнерському стилі з африканськими мотивами, з використанням паркетної дошки, натурального каменю та підігріву підлоги. Квартира має централізоване опалення, центральний водопровід, електрику, газ та центральну каналізацію. Квартира повністю мебльована та обладнана побутовою технікою, включаючи посудомийну машину, холодильник, варильну панель, духову шафу та пральну машину. Також є телевізор, Wi-Fi, кондиціонери, супутникове телебачення та охоронна сигналізація. Квартира здається тільки сімям, можна з дітьми та іноземцям. Квартира розташована в монументальному царському будинку з ліфтом. Квартира знаходиться в самому центрі Києва на площі Льва Толстого з прямим виходом до станції метро. Поблизу розташовані ключові обєкти міської інфраструктури: Gulliver, Arena City, Mandarin Plaza, кафе, ресторани, дитячі садки, школи, Червоний корпус університету та парк Шевченка. Квартира має великий камінний зал та два балкони."
https://lun.ua/realty/4694107255,10500,UAH,"проспект Червоної Калини, 5",2,56,-,8,6,12,1988,утеплена панель,централізоване опалення,50.49782197050925,30.587622644167656,проспект Червоної Калини,без комісії,"Квартира світла, затишна та повністю готова до проживання. Планування роздільне, санвузол суміжний. Система опалення централізована. В квартирі встановлено бойлер. Квартира оснащена всіма необхідними меблями та технікою: холодильник, пральна машина, плита та інша побутова техніка. Без комісії. Можна проживати з котиками або маленькими собачками. Будинок розташований на 6 поверсі з 12. Поруч парк з озерами та дитячими майданчиками. 3 хвилини пішки до зупинки громадського транспорту. Видова квартира."
https://lun.ua/realty/4343760843,3298,USD,"вулиця Ярославів Вал, 19",3,120,70,10,2,7,1949,цегляна технологія,індивідуальне опалення,50.45173645019531,30.508859634399414,19,,
https://lun.ua/realty/4604902223,1100,USD,"Кільцева дорога, 1",1,42,-,10,10,16,,,,50.37137612844799,30.450817661221993,вулиця Родини Кістяківських,,"Квартира має простору спальню з гардеробом, кухню-вітальню з панорамними вікнами та виходом на терасу, а також санвузол. Ремонт виконано за авторським дизайном з використанням дорогих європейських матеріалів. У квартирі встановлено систему ""розумний дім"", підігрів підлоги, LED-підсвітку, систему фільтрації води та подрібнювач їжі. Передбачено централізоване опалення та гаряче водопостачання, а також лічильники. Квартира повністю мебльована та оснащена побутовою технікою преміум-брендів Bosch та Samsung, включаючи посудомийну машину, холодильник, мікрохвильову піч, духову шафу, плиту та пральну машину. Також є сушильна машина. Квартира здається в оренду. Умови оренди, включаючи необхідність депозиту та термін оренди, не вказані. Житловий комплекс ""Республіка"" – це закрита територія з відеоспостереженням, ландшафтним дизайном та прогулянковими алеями, що створює атмосферу спокою та безпеки. На території комплексу є сучасні дитячі майданчики, спортивні зони та зони для відпочинку. Також є консьєрж, охорона території та вантажний ліфт. ТРЦ ""Respublika Park"" розташований у кількох кроках від будинку, що забезпечує зручний доступ до магазинів, розважальних закладів та закладів дозвілля. Інша навколишня інфраструктура не вказана. Квартира має авторський дизайн та оснащена системою ""розумний дім"", підігрівом підлоги, LED-підсвіткою, розумним дверним замком із відбитком пальця, подрібнювачем їжі та системою фільтрації води. Також є кондиціонер та душова кабіна."
https://lun.ua/realty/4608203711,26000,UAH,"вул. Яблунева, 15",1,42,-,14,2,10,,панельна технологія,індивідуальне опалення,50.398120505631,30.395243838428996,,,"Квартира має роздільне планування, включаючи окрему кімнату, простору кухню з виходом на терасу та вітальню. Санвузол суміжний. Ремонт виконано в стилі євроремонту. Опалення індивідуальне газове. В квартирі підігрів підлоги. Автономність при блекауті забезпечується роботою інтернету та водопостачання. Встановлені лічильники. Квартира повністю укомплектована всією необхідною побутовою технікою, включаючи посудомийну машину, електрочайник, холодильник, варильну панель, мікрохвильову піч, духову шафу та пральну машину. Також є меблі, зокрема меблі на кухні та гардероб. Квартира вільна та готова до заселення. Домашні улюбленці не допускаються. Можливе довгострокове проживання. Житловий комплекс Софія Резиденс має закриту територію з цілодобовою охороною та відеоспостереженням. Передбачено гостьовий паркінг. Будинок побудований після 2021 року. Розвинена інфраструктура житлового комплексу включає магазини, школи та дитсадки. Поруч зупинки громадського транспорту. Квартира має терасу та панорамні вікна. Встановлено кондиціонер. Передбачено підігрів підлоги. Є швидкісний інтернет та Wi-Fi. Вхідні двері залізні."
https://lun.ua/realty/4666039194,18000,UAH,"вул. Київська, вул. Чорновола",2,68,-,14,19,25,,,,50.51765086576594,30.783103451664953,,,"Квартира має планування кухня-вітальня, спальня, зал та балкон. Санвузол роздільний. Велика кімната обладнана як гардеробна. Квартира укомплектована меблями та побутовою технікою. На будинок встановлено генератор. Є всі необхідні комунікації. Квартира повністю укомплектована меблями та побутовою технікою. Заселення можливе без тварин та малих дітей. Оплата: 18000 грн + комунальні послуги. Комісія АН. Будинок типу ""свічка"". Квартира розташована на 19 поверсі 25-поверхового будинку."
https://lun.ua/realty/4364154787,1150,USD,"вул. Бульварно-Кудрявська, 15а",1,45,-,15,12,24,,панельна технологія,,50.4522698426529,30.50304553471506,ЖК Ярославів Град,,"Квартира має простору кухню-вітальня, окрему спальню, санвузол, балкон та окрему гардеробну кімнату. Планування роздільне. Ремонт виконано за авторським проєктом. Система опалення - власна котельня. Автономність при блекауті забезпечується підключеним резервним живленням, працюючим ліфтом, опаленням, інтернетом та водопостачанням. Центральна каналізація та центральний водопровід. Квартира повністю укомплектована меблями та технікою для комфортного проживання, включаючи посудомийну машину, електрочайник, холодильник, варильну панель, мікрохвильову піч, духову шафу, пилосос, пральну машину та телевізор. Також є меблі на кухні. Запрошуємо на перегляд у зручний для вас час! Житловий комплекс «Ярославів Град» має закриту територію, цілодобову охорону та відеоспостереження. На території розташований тихий двір із ландшафтним дизайном та великий підземний паркінг, який також використовується як бомбосховище. Є грузовий ліфт. ЖК розташований у центрі міста, за 10 хвилин пішки від станції метро Золоті ворота. Поруч знаходяться станції метро Золоті ворота та Університет, школи, дитячі садки, медичні центри, лікарні, супермаркети, магазини, кафе, ресторани, кавярні, банки, аптеки та відділення пошти. З вікон квартири відкривається гарний вид на горизонт міста. Квартира має зручний середній поверх, кондиціонер, балкон, лоджію, панорамні вікна, душову кабіну та гардероб. Передбачено відеоспостереження, консьєрж, паркувальне місце та охорону території."
https://lun.ua/realty/4521036596,1600,USD,вулиця Шолуденка,2,81,-,14,12,26,,,,50.45238601132621,30.47777108059292,Київська область,,"Квартира має кухню-вітальню та 2 спальні. Стан ремонту - перша здача, дизайн-проект. В квартирі встановлено інвертор. Інформація про опалення, водопостачання та лічильники відсутня. Квартира повністю укомплектована меблями та технікою. Квартира готова до перегляду. Умови оренди не вказані. Квартира розташована в ЖК Start. Деталі про інфраструктуру ЖК, паркінг, охорону чи консьєржа відсутні. Поруч знаходиться метро Лукянівська. Інша інформація про навколишню інфраструктуру відсутня. Квартира має 2 санвузли та лоджію. Є відео квартири вживу."
https://lun.ua/realty/4512297133,17000,UAH,"вулиця Академіка Заболотного, 126/1",1,42,-,6,16,16,1982,цегляна технологія,централізоване опалення,50.36108323512614,30.469527303150404,126/1,,"Квартира в гарному житловому стані, з гарним плануванням, розділеними зонами кухні і вітальні, окремою спальнею. Квартира тепла, сонячна, простора. Система опалення централізована. Квартира укомплектована меблями та технікою. Здається на довгостроковий термін порядним людям, без тваринок. Умови оренди: перший місяць + залогова + комісія агенції. Локація гарна, метро Теремки в 15 хв пішим кроком, зупинки маршруток в 2 хв, школа, магазини, спортивні та дитячі майданчики та заклади, ТРЦ, ринок, та багато іншого."
https://lun.ua/realty/4391768155,1000,USD,"проспект Володимира Івасюка, 14-Г",1,56,22,16,8,16,1998,монолітно-каркасна,централізоване опалення,50.50894546508789,30.512834548950195,Оболонський,,"Оренда однокімнатної квартири загальною площею 56 кв.м. (за техпаспортом 46 кв.м.) на проспекті Володимира Івасюка, 14Г (Героїв Сталінграда), Оболонський район, Київ. Квартира розташована на 8 поверсі 16 поверхового цегляного будинку 1998 року будівнитства. Квартира велика повністю мебльована. В квартирі якісний ремонт велика кімната (спальня) 20 кв.м., та ккухня 16 кв.м. санвузол сумісний, в кімнатах панорамні вікна з видом на Дніпро та парк. Бонус великий коридор 10 кв.м. впродовж всієї квартири. Поруч супермаркети, великий парк, ресторани, до станції метро Мінська 15 хвилин. Вільна з 5 квітня. Ціна 1000у.о. коміссія компанії 50%."
https://lun.ua/realty/4622086134,850,USD,"вулиця Левка Лукʼяненка, 21к2",3,120,-,20,19,24,2005,монолітно-каркасна,централізоване опалення,50.51298703530478,30.496439475270137,Оболонський,,"Пропонується в оренду квартира преміум-класу. Функціональне планування включає простору кухню-вітальню, дві ізольовані спальні кімнати та роздільний санвузол. Квартира в чудовому стані. Будинок обладнаний генератором, що гарантує стабільність та комфорт навіть за умов відключень електроенергії. Передбачено централізоване опалення, гаряче водопостачання та наявність лічильників. Мінімальний термін оренди — 6 місяців. Розглядаємо орендарів з невеликими домашніми улюбленцями. Сучасний житловий будинок розташований на високому поверсі, що дарує відчуття простору, тиші та приватності. Локація — одна з найкращих в районі: метро “Мінська” у пішій доступності, ТРЦ Dream Town, магазини, ресторани, кав’ярні. Розвинений мікрорайон з великою кількістю комерційних приміщень — все необхідне буквально під рукою. Квартира ідеально підійде для вимогливих орендарів, які цінують якість, комфорт і престижне розташування."
https://lun.ua/realty/4560426311,35000,UAH,"проспект Володимира Івасюка, 2-Г, к2",1,50,20,22,8,26,2012,монолітно-каркасна,централізоване опалення,50.49172592163086,30.52415657043457,Оболонський,комісія 50%,"Здається в оренду красива простора квартира в ЖК Оазис на Оболоні 2к. 47.5 кв.м, з панорамним видом на Дніпро пр. Володимира Івасюка (Героїв Сталінграда), 2г. Квартира з панорамними вікнами та видом на Дніпро зі спальні та вітальні. Укомплектована всім необхідним для довгострокового проживання. Обладнана окрема гардеробна кімната. Багато шаф для зберігання речей. При відключенні світла в квартирі є вода та опалення. Будинок та двір: Поруч: Оболонська набережна, супермаркет NOVUS, церква, парк Наталка, озеро, кафе, ресторани, салони краси, клініки Медіком, Добробут, Oxford Medical тощо! Приголомшливий вид із вікон – на фото! Біля будинку багато місця для паркування авто, також є дві платні стоянки. Зупинки транспорту поряд, до станції метро Оболонь – 15 хвилин ходьби. Ідеальна квартира для проживання однієї людини чи пари! Оплата: 1й місяць + застава + комісія 50% під час укладання договору Якщо ви орендуєте з тваринами то застава Х2 Квартира вільна, Телефонуйте!"
https://lun.ua/realty/4365294996,20000,UAH,"вулиця Академіка Заболотного, 15-Б",1,57.4,-,17.3,18,25,2019,монолітно-каркасна,автономне опалення,50.35727422270916,30.47864042006868,15-Б,,"Квартира має роздільне планування та авторський проект ремонту. Вона простора та світла, з панорамними вікнами та тристороннім плануванням. У квартирі встановлені лічильники на світло, воду та опалення. Будинок обладнаний автономною котельнею та генератором на випадок блекауту. Система опалення - власна котельня. Квартира мебльована великим двоспальним ліжжям, шафою-купе та додатковими шафами для зберігання. З побутової техніки є холодильник, варильна панель, мікрохвильова піч, духова шафа, пилосос та пральна машина. Також є кондиціонери в кімнаті та на кухні. Оренда квартири можлива мінімум на 1 рік. Квартира здається від власника. Дозволено тримати інших тваринок. Можна з дітьми, але тільки сімям. Квартира розташована в ЖК «Теремки», будинок 2011-2020 років побудови. Територія будинку закрита, з численними дитячими майданчиками. У будинку працює консьєрж, є вантажний ліфт та охорона території. Одразу біля виходу з будинку знаходиться вхід до Голосіївського лісу. Поруч є кафе та ресторани, салон краси, дитячий садок, супермаркети, а також зупинка громадського транспорту. Неподалік розташовані Голосіївський ліс та ВДНГ. З панорамних вікон квартири відкривається чудовий вид на ліс. Встановлено кондиціонер, є балкон/лоджія, ванна кімната. Для комфорту є меблі на кухні. Мультимедіа включає кабельне/цифрове ТБ, швидкісний інтернет та Wi-Fi. Квартира обладнана гардеробом."
https://lun.ua/realty/4378954801,1000,USD,"Салютна вулиця, 2к17",2,64,25.4,18.6,4,7,2023,блочна технологія,централізоване опалення,50.46944808959961,30.40277671813965,Шевченківський,,"🔥 ПЕРША ЗДАЧА. Квартира, в яку закохуються з першого перегляду. 📍 ЖК Файна Таун — один із найкращих комплексів Києва. Концепція “місто в місті”, де є ВСЕ для життя. І головне —⚡️ Встановлені генератори на кожен будинок, Ви не залежиш від відключень — світло, тепло і комфорт завжди з тобою. Про квартиру:✨ абсолютно нова — ще ніхто не проживав✨ стильний сучасний ремонт✨ багато світла та простору✨ 4 поверх, тихий двір, приємний вид з вікон Планування, яке реально зручне:• кухня-вітальня для життя і зустрічей• 2 окремі кімнати (є гардероб)• 2 санвузли — максимум комфорту• балкон 💡 Власники готові доукомплектувати квартиру під Вас — зробите простір “під себе”, а не під когось. Що робить цей варіант особливим:✔️ закрита територія + охорона 24/7✔️ величезна зелена територія (40 ГА)✔️ басейн, спорт, теніс, BBQ, променад✔️ школи, садочки, кафе — все прямо у комплексі✔️ паркінг: підземний + наземний Це той випадок, коли орендуєш не квартиру ,а орендуєш рівень життя."
https://lun.ua/realty/4394007494,42000,UAH,"вулиця Заньковецької, 6",3,148,69,22,4,7,1915,цегляна технологія,централізоване опалення,50.44691467285156,30.52518653869629,Печерський,без комісії,"Оренда квартири 148 квм у тихому центрі. Вулиця Заньковецької, 6. 4 поверх. Поряд метро ""Хрещатик"", ""Майдан Незалежності"", театр Франка. Встановлений інвертор 7 квт. Три окремі кімнати, 2 двоспальні ліжка, кухня 22 квм, антресоль, 2 балкони. Бойлер, кондиціонери. Можлива безготівкова оплата."
https://lun.ua/realty/4242477166,850,USD,"Макіївська вулиця, 10",4,130,-,15,7,16,1994,цегляна технологія,централізоване опалення,50.5098099575519,30.455490047088873,Оболонський,без комісії,"Квартира має роздільне планування та авторський проект ремонту. Вона включає велику кухню з вітальнею, 2 спальні, кабінет та гардероб. Також є два повноцінні санвузли та тепла підлога для підвищеного комфорту. Раціональне та функціональне планування, квартира робилася для себе з матеріалів високої якості. Будинок обладнаний резервним живленням, тому всі насоси на опалення та воду працюють при відсутності електроенергії. Також при відключеннях світла працює ліфт та є інтернет. Система опалення централізована. Є центральний водопровід та каналізація. Квартира здається з меблями та побутовою технікою преміум класу. Є кавомашина, посудомийна машина, електрочайник, холодильник, фен, варильна панель, праска, мікрохвильова піч, мультиварка, духова шафа, плита, пилосос, пральна машина. Також є телевізор та Wi-Fi. Довгострокова оренда від власника. Без комісії. Дозволяється проживання з домашніми улюбленцями: котиком та маленьким песиком (до 10 кг). Будинок сучасний та теплий, 2011-2020 років побудови. У дворі тихо та затишно, є дитячий майданчик. У будинку знаходиться консьєрж, відеоспостереження, шлагбаум та парковка. При відключеннях світла працює ліфт, опалення, інтернет та водопостачання. Надається зарядна станція для комфорту під час відсутності світла. Розвинена інфраструктура з усіма зручностями у пішій доступності. У дворі є дитячий садок та школа. Квартира має чудовий панорамний вид. Встановлена німецька сантехніка. Є кондиціонер, балкон/лоджія, ванна, душова кабіна, гардероб. Підігрів підлоги забезпечує додатковий комфорт."
